user_id,variant,cr_first_deposit,day,bounce_rate
4575,treatment,0,11,0.386
4576,treatment,0,12,0.383
4577,treatment,0,13,0.651
4578,treatment,0,14,0.586
4579,treatment,0,1,0.588
4580,treatment,0,2,0.674
4581,treatment,0,3,0.356
4582,treatment,0,4,0.466
4583,treatment,0,5,0.512
4584,treatment,0,6,0.384
4585,treatment,0,7,0.751
4586,treatment,0,8,0.208
4587,treatment,0,9,0.228
4588,treatment,1,10,0.431
4589,treatment,0,11,0.742
4590,treatment,0,12,0.372
4591,treatment,0,13,0.287
4592,treatment,0,14,0.415
4593,treatment,0,1,0.138
4594,treatment,0,2,0.356
4595,treatment,0,3,0.264
4596,treatment,0,4,0.411
4597,treatment,0,5,0.316
4598,treatment,0,6,0.245
4599,treatment,0,7,0.362
4600,treatment,0,8,0.369
4601,treatment,0,9,0.438
4602,treatment,0,10,0.076
4603,treatment,1,11,0.603
4604,treatment,0,12,0.512
4605,treatment,0,13,0.264
4606,treatment,0,14,0.392
4607,treatment,0,1,0.283
4608,treatment,0,2,0.553
4609,treatment,0,3,0.149
4610,treatment,0,4,0.385
4611,treatment,0,5,0.648
4612,treatment,0,6,0.265
4613,treatment,0,7,0.582
4614,treatment,0,8,0.124
4615,treatment,0,9,0.295
4616,treatment,0,10,0.527
4617,treatment,0,11,0.437
4618,treatment,0,12,0.536
4619,treatment,0,13,0.575
4620,treatment,0,14,0.44
4621,treatment,0,1,0.483
4622,treatment,0,2,0.209
4623,treatment,0,3,0.345
4624,treatment,0,4,0.358
4625,treatment,1,5,0.314
4626,treatment,0,6,0.346
4627,treatment,0,7,0.315
4628,treatment,0,8,0.639
4629,treatment,0,9,0.302
4630,treatment,0,10,0.306
4631,treatment,0,11,0.592
4632,treatment,0,12,0.722
4633,treatment,0,13,0.327
4634,treatment,0,14,0.755
4635,treatment,0,1,0.197
4636,treatment,0,2,0.339
4637,treatment,0,3,0.704
4638,treatment,0,4,0.211
4639,treatment,0,5,0.43
4640,treatment,0,6,0.535
4641,treatment,0,7,0.577
4642,treatment,1,8,0.391
4643,treatment,0,9,0.423
4644,treatment,0,10,0.335
4645,treatment,0,11,0.656
4646,treatment,0,12,0.417
4647,treatment,0,13,0.644
4648,treatment,0,14,0.272
4649,treatment,0,1,0.39
4650,treatment,0,2,0.396
4651,treatment,0,3,0.328
4652,treatment,0,4,0.229
4653,treatment,1,5,0.599
4654,treatment,0,6,0.285
4655,treatment,0,7,0.497
4656,treatment,0,8,0.859
4657,treatment,0,9,0.626
4658,treatment,0,10,0.273
4659,treatment,0,11,0.52
4660,treatment,0,12,0.472
4661,treatment,0,13,0.161
4662,treatment,0,14,0.287
4663,treatment,0,1,0.595
4664,treatment,0,2,0.571
4665,treatment,0,3,0.245
4666,treatment,0,4,0.235
4667,treatment,0,5,0.433
4668,treatment,0,6,0.303
4669,treatment,0,7,0.16
4670,treatment,0,8,0.213
4671,treatment,0,9,0.514
4672,treatment,0,10,0.411
4673,treatment,0,11,0.705
4674,treatment,0,12,0.352
4675,treatment,0,13,0.704
4676,treatment,0,14,0.177
4677,treatment,0,1,0.468
4678,treatment,0,2,0.513
4679,treatment,0,3,0.644
4680,treatment,0,4,0.18
4681,treatment,0,5,0.07
4682,treatment,0,6,0.264
4683,treatment,0,7,0.54
4684,treatment,0,8,0.37
4685,treatment,1,9,0
4686,treatment,0,10,0.549
4687,treatment,0,11,0.238
4688,treatment,0,12,0.256
4689,treatment,0,13,0.409
4690,treatment,0,14,0.352
4691,treatment,0,1,0.249
4692,treatment,0,2,0.343
4693,treatment,0,3,0.616
4694,treatment,0,4,0.705
4695,treatment,0,5,0.202
4696,treatment,0,6,0.422
4697,treatment,1,7,0.404
4698,treatment,0,8,0.332
4699,treatment,0,9,0.449
4700,treatment,0,10,0.601
4701,treatment,0,11,0
4702,treatment,0,12,0.606
4703,treatment,0,13,0.334
4704,treatment,0,14,0.549
4705,treatment,0,1,0.553
4706,treatment,0,2,0.598
4707,treatment,0,3,0.303
4708,treatment,0,4,0.559
4709,treatment,0,5,0.249
4710,treatment,0,6,0.738
4711,treatment,0,7,0.731
4712,treatment,0,8,0.342
4713,treatment,0,9,0.199
4714,treatment,0,10,0.843
4715,treatment,0,11,0.398
4716,treatment,0,12,0.459
4717,treatment,0,13,0.441
4718,treatment,0,14,0.488
4719,treatment,0,1,0.537
4720,treatment,0,2,0.324
4721,treatment,0,3,0.478
4722,treatment,0,4,0.429
4723,treatment,0,5,0.339
4724,treatment,0,6,0.89
4725,treatment,0,7,0.322
4726,treatment,0,8,0.614
4727,treatment,0,9,0.585
4728,treatment,0,10,0.356
4729,treatment,0,11,0.553
4730,treatment,0,12,0.749
4731,treatment,0,13,0.803
4732,treatment,0,14,0.53
4733,treatment,0,1,0.741
4734,treatment,0,2,0.417
4735,treatment,0,3,0.825
4736,treatment,0,4,0.774
4737,treatment,0,5,0.74
4738,treatment,0,6,0.277
4739,treatment,0,7,0.188
4740,treatment,0,8,0.151
4741,treatment,1,9,0.506
4742,treatment,0,10,0.186
4743,treatment,0,11,0.442
4744,treatment,0,12,0.22
4745,treatment,0,13,0.068
4746,treatment,0,14,0.485
4747,treatment,0,1,0.658
4748,treatment,0,2,0.708
4749,treatment,0,3,0.127
4750,treatment,0,4,0.499
4751,treatment,0,5,0.306
4752,treatment,0,6,0.257
4753,treatment,0,7,0.434
4754,treatment,0,8,0.319
4755,treatment,0,9,0.624
4756,treatment,0,10,0.525
4757,treatment,0,11,0.105
4758,treatment,0,12,0.498
4759,treatment,0,13,0.278
4760,treatment,1,14,0.485
4761,treatment,0,1,0.289
4762,treatment,0,2,0.554
4763,treatment,0,3,0.378
4764,treatment,0,4,0.497
4765,treatment,0,5,0.345
4766,treatment,0,6,0.586
4767,treatment,0,7,0.437
4768,treatment,0,8,0.414
4769,treatment,0,9,0.324
4770,treatment,0,10,0.303
4771,treatment,0,11,0.311
4772,treatment,0,12,0.444
4773,treatment,0,13,0.57
4774,treatment,0,14,0.704
4775,treatment,0,1,0.346
4776,treatment,0,2,0.399
4777,treatment,0,3,0.498
4778,treatment,0,4,0.495
4779,treatment,0,5,0.501
4780,treatment,0,6,0.414
4781,treatment,0,7,0.168
4782,treatment,0,8,0.36
4783,treatment,0,9,0.397
4784,treatment,0,10,0.551
4785,treatment,0,11,0.475
4786,treatment,0,12,0.806
4787,treatment,1,13,0.463
4788,treatment,0,14,0.448
4789,treatment,1,1,0.481
4790,treatment,0,2,0.489
4791,treatment,0,3,0.181
4792,treatment,0,4,0.465
4793,treatment,0,5,0.469
4794,treatment,0,6,0.224
4795,treatment,0,7,0.126
4796,treatment,0,8,0.525
4797,treatment,0,9,0.572
4798,treatment,0,10,0.441
4799,treatment,0,11,0.252
4800,treatment,0,12,0.477
4801,treatment,0,13,0.47
4802,treatment,0,14,0.178
4803,treatment,0,1,0.462
4804,treatment,0,2,0.656
4805,treatment,0,3,0.318
4806,treatment,0,4,0.648
4807,treatment,0,5,0.575
4808,treatment,0,6,0.328
4809,treatment,0,7,0.276
4810,treatment,0,8,0.347
4811,treatment,0,9,0.303
4812,treatment,0,10,0.349
4813,treatment,0,11,0.73
4814,treatment,0,12,0.275
4815,treatment,0,13,0.33
4816,treatment,0,14,0.324
4817,treatment,0,1,0.371
4818,treatment,0,2,0.361
4819,treatment,0,3,0.848
4820,treatment,0,4,0.356
4821,treatment,0,5,0.43
4822,treatment,0,6,0.412
4823,treatment,0,7,0.479
4824,treatment,0,8,0.343
4825,treatment,0,9,0.491
4826,treatment,0,10,0.344
4827,treatment,0,11,0.403
4828,treatment,0,12,0.309
4829,treatment,0,13,0.545
4830,treatment,0,14,0.137
4831,treatment,0,1,0.523
4832,treatment,0,2,0
4833,treatment,0,3,0.43
4834,treatment,0,4,0.359
4835,treatment,0,5,0.135
4836,treatment,0,6,0.22
4837,treatment,0,7,0.46
4838,treatment,0,8,0.392
4839,treatment,0,9,0.41
4840,treatment,0,10,0.543
4841,treatment,0,11,0.482
4842,treatment,0,12,0.408
4843,treatment,0,13,0.36
4844,treatment,0,14,0.775
4845,treatment,0,1,0.507
4846,treatment,0,2,0.325
4847,treatment,0,3,0.562
4848,treatment,0,4,0.358
4849,treatment,0,5,0.547
4850,treatment,1,6,0.442
4851,treatment,0,7,0.491
4852,treatment,0,8,0.463
4853,treatment,0,9,0.173
4854,treatment,0,10,0.399
4855,treatment,0,11,0.898
4856,treatment,0,12,0.176
4857,treatment,1,13,0
4858,treatment,0,14,0.285
4859,treatment,0,1,0.543
4860,treatment,0,2,0.583
4861,treatment,0,3,0.378
4862,treatment,0,4,0.075
4863,treatment,0,5,0.9
4864,treatment,0,6,0.416
4865,treatment,0,7,0.537
4866,treatment,0,8,0.24
4867,treatment,0,9,0.425
4868,treatment,0,10,0.445
4869,treatment,1,11,0.249
4870,treatment,0,12,0.312
4871,treatment,0,13,0.346
4872,treatment,0,14,0.409
4873,treatment,0,1,0.549
4874,treatment,0,2,0.281
4875,treatment,0,3,0.495
4876,treatment,0,4,0.557
4877,treatment,0,5,0.287
4878,treatment,0,6,0.52
4879,treatment,0,7,0.294
4880,treatment,0,8,0.317
4881,treatment,0,9,0.517
4882,treatment,0,10,0.66
4883,treatment,0,11,0.569
4884,treatment,0,12,0.393
4885,treatment,0,13,0.596
4886,treatment,0,14,0.622
4887,treatment,1,1,0.477
4888,treatment,1,2,0.392
4889,treatment,0,3,0.703
4890,treatment,0,4,0.375
4891,treatment,0,5,0.564
4892,treatment,0,6,0.409
4893,treatment,0,7,0.602
4894,treatment,0,8,0.195
4895,treatment,0,9,0.306
4896,treatment,1,10,0.692
4897,treatment,0,11,0.669
4898,treatment,0,12,0.694
4899,treatment,0,13,0.577
4900,treatment,0,14,0.496
4901,treatment,0,1,0.526
4902,treatment,0,2,0.215
4903,treatment,0,3,0.17
4904,treatment,0,4,0.309
4905,treatment,0,5,0.17
4906,treatment,0,6,0.265
4907,treatment,0,7,0.27
4908,treatment,0,8,0.475
4909,treatment,0,9,0.382
4910,treatment,0,10,0.592
4911,treatment,0,11,0.362
4912,treatment,0,12,0.559
4913,treatment,0,13,0.421
4914,treatment,0,14,0.691
4915,treatment,0,1,0.519
4916,treatment,0,2,0.152
4917,treatment,0,3,0.422
4918,treatment,1,4,0.332
4919,treatment,0,5,0.691
4920,treatment,0,6,0.548
4921,treatment,0,7,0.458
4922,treatment,0,8,0.463
4923,treatment,0,9,0.305
4924,treatment,0,10,0.35
4925,treatment,0,11,0.51
4926,treatment,0,12,0.463
4927,treatment,0,13,0.484
4928,treatment,0,14,0.521
4929,treatment,0,1,0.494
4930,treatment,0,2,0.678
4931,treatment,0,3,0.202
4932,treatment,0,4,0.3
4933,treatment,0,5,0.488
4934,treatment,0,6,0.507
4935,treatment,0,7,0.389
4936,treatment,0,8,0.43
4937,treatment,0,9,0.692
4938,treatment,0,10,0.315
4939,treatment,0,11,0.545
4940,treatment,0,12,0.372
4941,treatment,0,13,0.527
4942,treatment,0,14,0.253
4943,treatment,0,1,0.257
4944,treatment,0,2,0.693
4945,treatment,0,3,0.479
4946,treatment,0,4,0.366
4947,treatment,0,5,0.183
4948,treatment,0,6,0.21
4949,treatment,0,7,0.548
4950,treatment,0,8,0.231
4951,treatment,0,9,0.731
4952,treatment,0,10,0.383
4953,treatment,0,11,0.468
4954,treatment,0,12,0.499
4955,treatment,0,13,0.642
4956,treatment,0,14,0.533
4957,treatment,0,1,0.31
4958,treatment,0,2,0.609
4959,treatment,0,3,0.412
4960,treatment,0,4,0.231
4961,treatment,0,5,0.269
4962,treatment,0,6,0.135
4963,treatment,0,7,0.215
4964,treatment,0,8,0.361
4965,treatment,0,9,0.383
4966,treatment,1,10,0.541
4967,treatment,0,11,0.527
4968,treatment,0,12,0.359
4969,treatment,0,13,0.504
4970,treatment,0,14,0.399
4971,treatment,0,1,0.279
4972,treatment,0,2,0.149
4973,treatment,0,3,0.486
4974,treatment,0,4,0.638
4975,treatment,0,5,0.308
4976,treatment,0,6,0.402
4977,treatment,0,7,0.349
4978,treatment,0,8,0.292
4979,treatment,0,9,0.676
4980,treatment,0,10,0.415
4981,treatment,0,11,0.474
4982,treatment,0,12,0.665
4983,treatment,0,13,0.266
4984,treatment,0,14,0.461
4985,treatment,0,1,0.417
4986,treatment,0,2,0.64
4987,treatment,0,3,0.204
4988,treatment,0,4,0.501
4989,treatment,0,5,0.425
4990,treatment,0,6,0.54
4991,treatment,0,7,0.345
4992,treatment,0,8,0.871
4993,treatment,0,9,0.252
4994,treatment,0,10,0.459
4995,treatment,0,11,0.387
4996,treatment,0,12,0.251
4997,treatment,0,13,0.464
4998,treatment,0,14,0.405
4999,treatment,0,1,0.375
5000,treatment,0,2,0.275
5001,treatment,0,3,0.356
5002,treatment,0,4,0.357
5003,treatment,0,5,0.838
5004,treatment,1,6,0.309
5005,treatment,0,7,0.491
5006,treatment,0,8,0.38
5007,treatment,0,9,0.298
5008,treatment,0,10,0.404
5009,treatment,0,11,0.558
5010,treatment,0,12,0.278
5011,treatment,0,13,0.195
5012,treatment,0,14,0.416
5013,treatment,0,1,0.758
5014,treatment,0,2,0.379
5015,treatment,0,3,0.459
5016,treatment,0,4,0.331
5017,treatment,0,5,0.399
5018,treatment,0,6,0.43
5019,treatment,0,7,0.411
5020,treatment,0,8,0.498
5021,treatment,0,9,0.639
5022,treatment,0,10,0.344
5023,treatment,0,11,0.244
5024,treatment,0,12,0.234
5025,treatment,0,13,0.357
5026,treatment,0,14,0.34
5027,treatment,0,1,0.493
5028,treatment,0,2,0.695
5029,treatment,0,3,0.491
5030,treatment,0,4,0.306
5031,treatment,0,5,0.119
5032,treatment,0,6,0.293
5033,treatment,0,7,0.318
5034,treatment,0,8,0.398
5035,treatment,0,9,0.555
5036,treatment,0,10,0.473
5037,treatment,0,11,0.376
5038,treatment,0,12,0.151
5039,treatment,0,13,0.586
5040,treatment,0,14,0.565
5041,treatment,0,1,0.343
5042,treatment,0,2,0.589
5043,treatment,0,3,0.375
5044,treatment,0,4,0.509
5045,treatment,0,5,0.491
5046,treatment,0,6,0.168
5047,treatment,0,7,0.139
5048,treatment,0,8,0.68
5049,treatment,0,9,0.035
5050,treatment,0,10,0.39
5051,treatment,0,11,0.411
5052,treatment,0,12,0.392
5053,treatment,0,13,0.055
5054,treatment,0,14,0.441
5055,treatment,0,1,0.415
5056,treatment,0,2,0.101
5057,treatment,0,3,0.376
5058,treatment,0,4,0.265
5059,treatment,0,5,0.343
5060,treatment,0,6,0.403
5061,treatment,0,7,0.347
5062,treatment,0,8,0.229
5063,treatment,0,9,0.418
5064,treatment,0,10,0.536
5065,treatment,0,11,0.408
5066,treatment,0,12,0.438
5067,treatment,0,13,0.207
5068,treatment,0,14,0.32
5069,treatment,0,1,0.663
5070,treatment,0,2,0.149
5071,treatment,0,3,0.624
5072,treatment,0,4,0.351
5073,treatment,0,5,0.165
5074,treatment,0,6,0.355
5075,treatment,0,7,0.202
5076,treatment,1,8,0.095
5077,treatment,1,9,0.472
5078,treatment,0,10,0.161
5079,treatment,0,11,0.591
5080,treatment,0,12,0.288
5081,treatment,0,13,0.493
5082,treatment,0,14,0.473
5083,treatment,1,1,0.438
5084,treatment,0,2,0.319
5085,treatment,0,3,0.458
5086,treatment,0,4,0.384
5087,treatment,0,5,0.605
5088,treatment,0,6,0.5
5089,treatment,0,7,0.158
5090,treatment,0,8,0.451
5091,treatment,0,9,0.64
5092,treatment,0,10,0.699
5093,treatment,0,11,0.163
5094,treatment,0,12,0.759
5095,treatment,0,13,0.421
5096,treatment,0,14,0.505
5097,treatment,0,1,0.191
5098,treatment,0,2,0.41
5099,treatment,0,3,0.28
5100,treatment,0,4,0.567
5101,treatment,0,5,0.242
5102,treatment,0,6,0.276
5103,treatment,0,7,0.644
5104,treatment,0,8,0.505
5105,treatment,0,9,0.474
5106,treatment,0,10,0.673
5107,treatment,0,11,0.62
5108,treatment,0,12,0.28
5109,treatment,0,13,0.602
5110,treatment,0,14,0.709
5111,treatment,0,1,0.496
5112,treatment,0,2,0.352
5113,treatment,0,3,0.217
5114,treatment,0,4,0.35
5115,treatment,0,5,0.387
5116,treatment,0,6,0.378
5117,treatment,0,7,0.43
5118,treatment,0,8,0.383
5119,treatment,0,9,0.417
5120,treatment,0,10,0.192
5121,treatment,0,11,0.29
5122,treatment,0,12,0.473
5123,treatment,0,13,0.421
5124,treatment,0,14,0.818
5125,treatment,0,1,0.267
5126,treatment,0,2,0.483
5127,treatment,0,3,0.471
5128,treatment,0,4,0.275
5129,treatment,0,5,0.268
5130,treatment,1,6,0.105
5131,treatment,0,7,0.57
5132,treatment,0,8,0.724
5133,treatment,0,9,0.697
5134,treatment,0,10,0.278
5135,treatment,0,11,0.379
5136,treatment,0,12,0.581
5137,treatment,0,13,0.348
5138,treatment,0,14,0.461
5139,treatment,0,1,0.349
5140,treatment,0,2,0.763
5141,treatment,0,3,0.816
5142,treatment,0,4,0.393
5143,treatment,0,5,0.38
5144,treatment,0,6,0.301
5145,treatment,0,7,0.399
5146,treatment,0,8,0.45
5147,treatment,0,9,0.56
5148,treatment,0,10,0.371
5149,treatment,0,11,0.33
5150,treatment,0,12,0.42
5151,treatment,0,13,0.444
5152,treatment,0,14,0.103
5153,treatment,0,1,0.237
5154,treatment,0,2,0.273
5155,treatment,0,3,0.1
5156,treatment,0,4,0.651
5157,treatment,0,5,0.31
5158,treatment,0,6,0.226
5159,treatment,0,7,0.404
5160,treatment,0,8,0.283
5161,treatment,0,9,0.459
5162,treatment,0,10,0.474
5163,treatment,0,11,0.094
5164,treatment,0,12,0.233
5165,treatment,0,13,0.546
5166,treatment,0,14,0.611
5167,treatment,0,1,0.497
5168,treatment,0,2,0.149
5169,treatment,0,3,0.479
5170,treatment,0,4,0.302
5171,treatment,0,5,0.422
5172,treatment,1,6,0.408
5173,treatment,0,7,0.284
5174,treatment,0,8,0.421
5175,treatment,0,9,0.792
5176,treatment,0,10,0.528
5177,treatment,0,11,0.77
5178,treatment,0,12,0.564
5179,treatment,0,13,0
5180,treatment,0,14,0.8
5181,treatment,0,1,0.499
5182,treatment,0,2,0.488
5183,treatment,0,3,0.385
5184,treatment,0,4,0.457
5185,treatment,0,5,0.771
5186,treatment,0,6,0.62
5187,treatment,0,7,0.464
5188,treatment,0,8,0.4
5189,treatment,0,9,0.322
5190,treatment,0,10,0.668
5191,treatment,0,11,0.519
5192,treatment,0,12,0.115
5193,treatment,0,13,0.588
5194,treatment,0,14,0.469
5195,treatment,0,1,0.51
5196,treatment,0,2,0.628
5197,treatment,0,3,0.462
5198,treatment,0,4,0.372
5199,treatment,0,5,0.561
5200,treatment,0,6,0.422
5201,treatment,0,7,0.416
5202,treatment,0,8,0.15
5203,treatment,0,9,0.474
5204,treatment,0,10,0.27
5205,treatment,0,11,0.439
5206,treatment,0,12,0.263
5207,treatment,0,13,0.281
5208,treatment,0,14,0.332
5209,treatment,0,1,0.552
5210,treatment,0,2,0.629
5211,treatment,0,3,0.097
5212,treatment,0,4,0.427
5213,treatment,0,5,0.473
5214,treatment,0,6,0.438
5215,treatment,0,7,0.453
5216,treatment,0,8,0.572
5217,treatment,0,9,0.568
5218,treatment,0,10,0.722
5219,treatment,0,11,0.642
5220,treatment,0,12,0.267
5221,treatment,1,13,0.559
5222,treatment,0,14,0.215
5223,treatment,0,1,0.21
5224,treatment,0,2,0.614
5225,treatment,0,3,0.527
5226,treatment,0,4,0.399
5227,treatment,0,5,0.64
5228,treatment,0,6,0.428
5229,treatment,0,7,0.339
5230,treatment,0,8,0.309
5231,treatment,0,9,0.569
5232,treatment,0,10,0.316
5233,treatment,0,11,0.316
5234,treatment,0,12,0.57
5235,treatment,0,13,0.437
5236,treatment,0,14,0.344
5237,treatment,0,1,0.378
5238,treatment,0,2,0.736
5239,treatment,0,3,0.265
5240,treatment,0,4,0.402
5241,treatment,0,5,0.551
5242,treatment,0,6,0.496
5243,treatment,0,7,0.217
5244,treatment,0,8,0.566
5245,treatment,0,9,0.222
5246,treatment,0,10,0.39
5247,treatment,0,11,0.575
5248,treatment,0,12,0.236
5249,treatment,0,13,0.363
5250,treatment,0,14,0.656
5251,treatment,0,1,0.642
5252,treatment,0,2,0.345
5253,treatment,0,3,0.442
5254,treatment,1,4,0.628
5255,treatment,0,5,0.497
5256,treatment,0,6,0.482
5257,treatment,0,7,0.297
5258,treatment,0,8,0.366
5259,treatment,0,9,0.631
5260,treatment,0,10,0.535
5261,treatment,0,11,0.642
5262,treatment,0,12,0.505
5263,treatment,0,13,0.69
5264,treatment,0,14,0.483
5265,treatment,0,1,0.476
5266,treatment,0,2,0.561
5267,treatment,0,3,0.424
5268,treatment,0,4,0.323
5269,treatment,0,5,0.159
5270,treatment,0,6,0.443
5271,treatment,0,7,0.443
5272,treatment,0,8,0.192
5273,treatment,0,9,0.197
5274,treatment,0,10,0.419
5275,treatment,0,11,0.701
5276,treatment,0,12,0.376
5277,treatment,0,13,0.082
5278,treatment,0,14,0.444
5279,treatment,0,1,0.512
5280,treatment,0,2,0.66
5281,treatment,0,3,0.368
5282,treatment,0,4,0.238
5283,treatment,0,5,0.615
5284,treatment,0,6,0.371
5285,treatment,0,7,0.544
5286,treatment,0,8,0.244
5287,treatment,0,9,0.765
5288,treatment,0,10,0.218
5289,treatment,0,11,0.495
5290,treatment,0,12,0.61
5291,treatment,0,13,0.457
5292,treatment,0,14,0.193
5293,treatment,0,1,0.317
5294,treatment,0,2,0.157
5295,treatment,0,3,0.315
5296,treatment,0,4,0.311
5297,treatment,0,5,0.248
5298,treatment,0,6,0.597
5299,treatment,0,7,0.303
5300,treatment,0,8,0.47
5301,treatment,0,9,0.391
5302,treatment,0,10,0.253
5303,treatment,0,11,0.598
5304,treatment,0,12,0.475
5305,treatment,0,13,0.442
5306,treatment,0,14,0.438
5307,treatment,0,1,0.771
5308,treatment,0,2,0.525
5309,treatment,0,3,0.313
5310,treatment,0,4,0.25
5311,treatment,0,5,0.233
5312,treatment,0,6,0.293
5313,treatment,0,7,0.375
5314,treatment,0,8,0.571
5315,treatment,0,9,0.513
5316,treatment,0,10,0.282
5317,treatment,0,11,0.325
5318,treatment,0,12,0.447
5319,treatment,0,13,0.378
5320,treatment,0,14,0.413
5321,treatment,0,1,0.408
5322,treatment,0,2,0.589
5323,treatment,0,3,0.587
5324,treatment,0,4,0.689
5325,treatment,0,5,0.382
5326,treatment,0,6,0.682
5327,treatment,0,7,0.626
5328,treatment,0,8,0.268
5329,treatment,1,9,0.46
5330,treatment,0,10,0.477
5331,treatment,0,11,0.509
5332,treatment,0,12,0.239
5333,treatment,0,13,0.666
5334,treatment,0,14,0.329
5335,treatment,0,1,0.419
5336,treatment,1,2,0.438
5337,treatment,0,3,0.225
5338,treatment,0,4,0.767
5339,treatment,0,5,0.789
5340,treatment,0,6,0.693
5341,treatment,0,7,0.367
5342,treatment,0,8,0.498
5343,treatment,0,9,0.447
5344,treatment,0,10,0.536
5345,treatment,0,11,0.411
5346,treatment,0,12,0.404
5347,treatment,0,13,0.326
5348,treatment,0,14,0.388
5349,treatment,0,1,0.211
5350,treatment,0,2,0.477
5351,treatment,0,3,0.181
5352,treatment,0,4,0.33
5353,treatment,0,5,0.592
5354,treatment,0,6,0.341
5355,treatment,1,7,0.438
5356,treatment,0,8,0.127
5357,treatment,0,9,0.452
5358,treatment,0,10,0.492
5359,treatment,0,11,0.312
5360,treatment,0,12,0.435
5361,treatment,0,13,0.302
5362,treatment,0,14,0.521
5363,treatment,0,1,0.15
5364,treatment,0,2,0.41
5365,treatment,0,3,0.33
5366,treatment,0,4,0.346
5367,treatment,0,5,0.176
5368,treatment,0,6,0.43
5369,treatment,1,7,0.52
5370,treatment,0,8,0.095
5371,treatment,0,9,0.319
5372,treatment,0,10,0.024
5373,treatment,0,11,0.138
5374,treatment,0,12,0.456
5375,treatment,0,13,0.58
5376,treatment,0,14,0.12
5377,treatment,0,1,0.442
5378,treatment,0,2,0
5379,treatment,0,3,0.44
5380,treatment,1,4,0.763
5381,treatment,0,5,0.414
5382,treatment,0,6,0.632
5383,treatment,0,7,0.183
5384,treatment,0,8,0.403
5385,treatment,0,9,0.534
5386,treatment,0,10,0.434
5387,treatment,0,11,0.775
5388,treatment,0,12,0.372
5389,treatment,0,13,0.275
5390,treatment,0,14,0.275
5391,treatment,0,1,0.181
5392,treatment,0,2,0.329
5393,treatment,0,3,0.235
5394,treatment,0,4,0.695
5395,treatment,0,5,0.46
5396,treatment,0,6,0.637
5397,treatment,0,7,0.37
5398,treatment,0,8,0.326
5399,treatment,0,9,0.059
5400,treatment,0,10,0.339
5401,treatment,0,11,0.501
5402,treatment,0,12,0.339
5403,treatment,0,13,0.479
5404,treatment,0,14,0.33
5405,treatment,0,1,0.368
5406,treatment,0,2,0.694
5407,treatment,0,3,0.345
5408,treatment,0,4,0.486
5409,treatment,0,5,0.558
5410,treatment,0,6,0.854
5411,treatment,0,7,0.655
5412,treatment,0,8,0.47
5413,treatment,0,9,0.652
5414,treatment,0,10,0.078
5415,treatment,0,11,0.103
5416,treatment,0,12,0.453
5417,treatment,0,13,0.186
5418,treatment,0,14,0.591
5419,treatment,0,1,0.55
5420,treatment,0,2,0.434
5421,treatment,0,3,0.206
5422,treatment,0,4,0.376
5423,treatment,0,5,0.419
5424,treatment,0,6,0.375
5425,treatment,0,7,0.332
5426,treatment,0,8,0.344
5427,treatment,0,9,0.655
5428,treatment,0,10,0.522
5429,treatment,0,11,0.314
5430,treatment,0,12,0.505
5431,treatment,0,13,0.657
5432,treatment,0,14,0.562
5433,treatment,0,1,0.356
5434,treatment,0,2,0.499
5435,treatment,0,3,0.432
5436,treatment,0,4,0.457
5437,treatment,0,5,0.577
5438,treatment,0,6,0.116
5439,treatment,0,7,0.472
5440,treatment,0,8,0.707
5441,treatment,0,9,0.878
5442,treatment,0,10,0.514
5443,treatment,0,11,0.604
5444,treatment,0,12,0.555
5445,treatment,0,13,0.417
5446,treatment,0,14,0.255
5447,treatment,0,1,0.507
5448,treatment,0,2,0.114
5449,treatment,0,3,0.292
5450,treatment,0,4,0.255
5451,treatment,0,5,0.482
5452,treatment,0,6,0.729
5453,treatment,0,7,0.459
5454,treatment,0,8,0.445
5455,treatment,0,9,0.446
5456,treatment,0,10,0.477
5457,treatment,0,11,0.509
5458,treatment,0,12,0.356
5459,treatment,0,13,0.179
5460,treatment,0,14,0.538
5461,treatment,0,1,0.687
5462,treatment,0,2,0.077
5463,treatment,0,3,0.413
5464,treatment,0,4,0.547
5465,treatment,0,5,0.537
5466,treatment,0,6,0.514
5467,treatment,0,7,0.455
5468,treatment,0,8,0.447
5469,treatment,0,9,0.481
5470,treatment,0,10,0.289
5471,treatment,0,11,0.194
5472,treatment,0,12,0.245
5473,treatment,0,13,0.531
5474,treatment,0,14,0.357
5475,treatment,0,1,0.309
5476,treatment,1,2,0.654
5477,treatment,0,3,0.464
5478,treatment,0,4,0.661
5479,treatment,0,5,0.26
5480,treatment,0,6,0.088
5481,treatment,0,7,0.119
5482,treatment,0,8,0.507
5483,treatment,0,9,0.429
5484,treatment,0,10,0.362
5485,treatment,0,11,0.253
5486,treatment,0,12,0.333
5487,treatment,0,13,0.731
5488,treatment,0,14,0.483
5489,treatment,0,1,0.446
5490,treatment,0,2,0.581
5491,treatment,0,3,0.394
5492,treatment,0,4,0.558
5493,treatment,0,5,0.607
5494,treatment,0,6,0.461
5495,treatment,0,7,0.106
5496,treatment,0,8,0.409
5497,treatment,0,9,0.601
5498,treatment,0,10,0.398
5499,treatment,0,11,0.013
5500,treatment,0,12,0.372
5501,treatment,1,13,0.498
5502,treatment,0,14,0.644
5503,treatment,0,1,0.337
5504,treatment,0,2,0.5
5505,treatment,0,3,0.308
5506,treatment,0,4,0.051
